
002-(115): D_cost: -5.500  Wasserstein_D: 6.231  G_cost: -0.586  
002-(116): D_cost: -5.395  Wasserstein_D: 6.072  G_cost: -0.845  
003-(0): D_cost: -5.472  Wasserstein_D: 6.207  G_cost: -1.332  
003-(1): D_cost: -5.352  Wasserstein_D: 6.075  G_cost: 0.267  
003-(2): D_cost: -5.142  Wasserstein_D: 5.771  G_cost: -0.558  
003-(3): D_cost: -5.398  Wasserstein_D: 6.125  G_cost: -1.446  
003-(4): D_cost: -5.295  Wasserstein_D: 5.992  G_cost: -0.387  
003-(5): D_cost: -5.256  Wasserstein_D: 5.848  G_cost: -1.288  
003-(6): D_cost: -5.280  Wasserstein_D: 5.935  G_cost: -0.194  
003-(7): D_cost: -5.343  Wasserstein_D: 6.061  G_cost: -1.441  
003-(8): D_cost: -5.292  Wasserstein_D: 5.920  G_cost: -0.872  
003-(9): D_cost: -5.465  Wasserstein_D: 6.141  G_cost: 0.417  
003-(10): D_cost: -5.259  Wasserstein_D: 5.907  G_cost: -1.414  
003-(11): D_cost: -5.407  Wasserstein_D: 6.084  G_cost: -1.646  
003-(12): D_cost: -5.265  Wasserstein_D: 5.973  G_cost: -0.733  
003-(13): D_cost: -5.395  Wasserstein_D: 6.085  G_cost: -0.265  
003-(14): D_cost: -5.253  Wasserstein_D: 5.864  G_cost: -0.294  
003-(15): D_cost: -5.276  Wasserstein_D: 5.953  G_cost: -0.443  
003-(16): D_cost: -5.501  Wasserstein_D: 6.183  G_cost: -0.900  
003-(17): D_cost: -5.427  Wasserstein_D: 6.068  G_cost: 0.584  
003-(18): D_cost: -5.188  Wasserstein_D: 5.791  G_cost: -1.598  
003-(19): D_cost: -5.290  Wasserstein_D: 5.942  G_cost: -0.942  
003-(20): D_cost: -5.538  Wasserstein_D: 6.343  G_cost: 1.786  
003-(21): D_cost: -5.229  Wasserstein_D: 5.888  G_cost: -0.801  
003-(22): D_cost: -5.031  Wasserstein_D: 5.676  G_cost: -1.354  
003-(23): D_cost: -5.468  Wasserstein_D: 6.213  G_cost: -0.808  
003-(24): D_cost: -5.377  Wasserstein_D: 6.069  G_cost: -0.106  
003-(25): D_cost: -5.288  Wasserstein_D: 5.995  G_cost: -0.950  
003-(26): D_cost: -5.427  Wasserstein_D: 6.116  G_cost: -0.175  
003-(27): D_cost: -5.292  Wasserstein_D: 5.955  G_cost: -0.505  
003-(28): D_cost: -5.184  Wasserstein_D: 5.711  G_cost: -1.079  
003-(29): D_cost: -5.378  Wasserstein_D: 6.057  G_cost: 0.505  
003-(30): D_cost: -5.278  Wasserstein_D: 5.917  G_cost: -0.667  
003-(31): D_cost: -5.209  Wasserstein_D: 5.857  G_cost: -1.477  
003-(32): D_cost: -5.327  Wasserstein_D: 5.992  G_cost: 0.142  
003-(33): D_cost: -5.268  Wasserstein_D: 5.929  G_cost: -0.230  
003-(34): D_cost: -5.072  Wasserstein_D: 5.681  G_cost: -1.204  
003-(35): D_cost: -5.184  Wasserstein_D: 5.800  G_cost: -0.201  
003-(36): D_cost: -5.240  Wasserstein_D: 5.849  G_cost: -0.162  
003-(37): D_cost: -5.189  Wasserstein_D: 5.840  G_cost: -0.463  
003-(38): D_cost: -5.283  Wasserstein_D: 5.930  G_cost: -0.429  
003-(39): D_cost: -5.276  Wasserstein_D: 5.889  G_cost: -1.254  
003-(40): D_cost: -5.197  Wasserstein_D: 5.833  G_cost: 0.131  
003-(41): D_cost: -5.267  Wasserstein_D: 5.942  G_cost: -1.517  
003-(42): D_cost: -5.253  Wasserstein_D: 5.885  G_cost: -1.654  
003-(43): D_cost: -5.020  Wasserstein_D: 5.594  G_cost: 0.186  
003-(44): D_cost: -5.279  Wasserstein_D: 5.907  G_cost: -0.299  
003-(45): D_cost: -5.297  Wasserstein_D: 5.873  G_cost: 0.106  
003-(46): D_cost: -4.964  Wasserstein_D: 5.558  G_cost: -1.030  
003-(47): D_cost: -5.250  Wasserstein_D: 5.939  G_cost: 0.149  
003-(48): D_cost: -5.267  Wasserstein_D: 5.924  G_cost: -0.495  
003-(49): D_cost: -5.011  Wasserstein_D: 5.591  G_cost: -0.483  
003-(50): D_cost: -5.089  Wasserstein_D: 5.698  G_cost: -0.685  
003-(51): D_cost: -5.244  Wasserstein_D: 5.941  G_cost: -0.248  
003-(52): D_cost: -5.237  Wasserstein_D: 5.808  G_cost: -1.172  
003-(53): D_cost: -5.068  Wasserstein_D: 5.701  G_cost: -0.804  
003-(54): D_cost: -5.376  Wasserstein_D: 6.095  G_cost: 0.885  
003-(55): D_cost: -5.293  Wasserstein_D: 5.907  G_cost: -0.693  
003-(56): D_cost: -5.039  Wasserstein_D: 5.610  G_cost: -1.543  
003-(57): D_cost: -5.004  Wasserstein_D: 5.584  G_cost: -0.079  
003-(58): D_cost: -5.327  Wasserstein_D: 5.937  G_cost: 0.719  
003-(59): D_cost: -5.167  Wasserstein_D: 5.759  G_cost: -0.371  
003-(60): D_cost: -5.009  Wasserstein_D: 5.599  G_cost: -1.430  
003-(61): D_cost: -5.206  Wasserstein_D: 5.831  G_cost: 0.006  
003-(62): D_cost: -5.220  Wasserstein_D: 5.866  G_cost: 0.333  
003-(63): D_cost: -5.029  Wasserstein_D: 5.596  G_cost: -0.945  
003-(64): D_cost: -5.134  Wasserstein_D: 5.745  G_cost: -0.805  
003-(65): D_cost: -5.188  Wasserstein_D: 5.791  G_cost: -0.100  
003-(66): D_cost: -5.063  Wasserstein_D: 5.653  G_cost: -0.799  
003-(67): D_cost: -4.946  Wasserstein_D: 5.506  G_cost: 0.283  
003-(68): D_cost: -5.263  Wasserstein_D: 5.907  G_cost: -1.198  
003-(69): D_cost: -5.120  Wasserstein_D: 5.751  G_cost: -1.091  
003-(70): D_cost: -4.845  Wasserstein_D: 5.430  G_cost: -0.115  
003-(71): D_cost: -5.169  Wasserstein_D: 5.764  G_cost: 0.176  
003-(72): D_cost: -5.093  Wasserstein_D: 5.702  G_cost: -0.656  
003-(73): D_cost: -4.998  Wasserstein_D: 5.542  G_cost: -1.102  
003-(74): D_cost: -5.084  Wasserstein_D: 5.745  G_cost: -0.275  
003-(75): D_cost: -5.042  Wasserstein_D: 5.652  G_cost: -0.392  
003-(76): D_cost: -5.032  Wasserstein_D: 5.643  G_cost: -0.010  
003-(77): D_cost: -4.989  Wasserstein_D: 5.502  G_cost: -1.192  
003-(78): D_cost: -5.276  Wasserstein_D: 6.011  G_cost: 0.716  
003-(79): D_cost: -4.928  Wasserstein_D: 5.519  G_cost: -1.072  
003-(80): D_cost: -4.927  Wasserstein_D: 5.542  G_cost: -1.333  
003-(81): D_cost: -5.116  Wasserstein_D: 5.783  G_cost: -0.131  
003-(82): D_cost: -5.118  Wasserstein_D: 5.680  G_cost: -0.728  
003-(83): D_cost: -4.885  Wasserstein_D: 5.395  G_cost: 0.363  
003-(84): D_cost: -5.032  Wasserstein_D: 5.607  G_cost: -0.830  
003-(85): D_cost: -4.867  Wasserstein_D: 5.494  G_cost: -0.614  
003-(86): D_cost: -4.992  Wasserstein_D: 5.600  G_cost: -0.800  
003-(87): D_cost: -5.115  Wasserstein_D: 5.782  G_cost: 0.176  
003-(88): D_cost: -5.017  Wasserstein_D: 5.631  G_cost: -0.094  
003-(89): D_cost: -4.833  Wasserstein_D: 5.336  G_cost: -0.989  
003-(90): D_cost: -4.971  Wasserstein_D: 5.521  G_cost: 0.112  
003-(91): D_cost: -5.128  Wasserstein_D: 5.722  G_cost: -0.843  
003-(92): D_cost: -4.890  Wasserstein_D: 5.529  G_cost: -0.640  
003-(93): D_cost: -4.986  Wasserstein_D: 5.508  G_cost: -0.703  
003-(94): D_cost: -5.105  Wasserstein_D: 5.781  G_cost: -0.030  
003-(95): D_cost: -4.770  Wasserstein_D: 5.303  G_cost: -0.731  
003-(96): D_cost: -4.917  Wasserstein_D: 5.441  G_cost: 0.258  
003-(97): D_cost: -5.088  Wasserstein_D: 5.705  G_cost: -1.129  
003-(98): D_cost: -4.935  Wasserstein_D: 5.523  G_cost: -1.671  
003-(99): D_cost: -4.844  Wasserstein_D: 5.428  G_cost: -0.164  
003-(100): D_cost: -4.964  Wasserstein_D: 5.479  G_cost: -0.023  
003-(101): D_cost: -4.999  Wasserstein_D: 5.600  G_cost: -0.722  
003-(102): D_cost: -4.772  Wasserstein_D: 5.284  G_cost: -0.464  
003-(103): D_cost: -5.002  Wasserstein_D: 5.642  G_cost: 0.149  
003-(104): D_cost: -4.867  Wasserstein_D: 5.476  G_cost: -1.262  
003-(105): D_cost: -4.865  Wasserstein_D: 5.523  G_cost: -0.933  
003-(106): D_cost: -4.754  Wasserstein_D: 5.298  G_cost: -0.168  
003-(107): D_cost: -4.976  Wasserstein_D: 5.602  G_cost: 0.050  
003-(108): D_cost: -4.837  Wasserstein_D: 5.383  G_cost: -0.616  
003-(109): D_cost: -4.807  Wasserstein_D: 5.374  G_cost: 0.173  
003-(110): D_cost: -4.923  Wasserstein_D: 5.505  G_cost: -0.773  
003-(111): D_cost: -5.021  Wasserstein_D: 5.663  G_cost: -1.278  
003-(112): D_cost: -4.694  Wasserstein_D: 5.235  G_cost: -0.113  
003-(113): D_cost: -4.981  Wasserstein_D: 5.580  G_cost: -0.168  
003-(114): D_cost: -4.841  Wasserstein_D: 5.480  G_cost: -0.102  
003-(115): D_cost: -4.745  Wasserstein_D: 5.342  G_cost: -0.533  
003-(116): D_cost: -4.734  Wasserstein_D: 5.231  G_cost: 0.534  
004-(0): D_cost: -4.976  Wasserstein_D: 5.624  G_cost: -0.933  
004-(1): D_cost: -4.924  Wasserstein_D: 5.579  G_cost: -0.620  
004-(2): D_cost: -4.779  Wasserstein_D: 5.300  G_cost: -0.077  
004-(3): D_cost: -4.763  Wasserstein_D: 5.277  G_cost: -0.365  
004-(4): D_cost: -5.078  Wasserstein_D: 5.744  G_cost: -0.825  
004-(5): D_cost: -4.813  Wasserstein_D: 5.439  G_cost: 0.344  
004-(6): D_cost: -4.833  Wasserstein_D: 5.370  G_cost: -0.357  
004-(7): D_cost: -4.956  Wasserstein_D: 5.558  G_cost: -0.705  
004-(8): D_cost: -4.882  Wasserstein_D: 5.468  G_cost: -0.436  
004-(9): D_cost: -4.691  Wasserstein_D: 5.276  G_cost: -0.686  
004-(10): D_cost: -4.764  Wasserstein_D: 5.358  G_cost: 0.113  
004-(11): D_cost: -4.850  Wasserstein_D: 5.388  G_cost: -0.954  
004-(12): D_cost: -4.714  Wasserstein_D: 5.287  G_cost: -0.633  
004-(13): D_cost: -4.834  Wasserstein_D: 5.422  G_cost: 0.830  
004-(14): D_cost: -4.816  Wasserstein_D: 5.405  G_cost: -1.020  
004-(15): D_cost: -4.822  Wasserstein_D: 5.411  G_cost: -1.174  
004-(16): D_cost: -4.607  Wasserstein_D: 5.178  G_cost: 0.253  
004-(17): D_cost: -4.790  Wasserstein_D: 5.347  G_cost: -0.473  
004-(18): D_cost: -4.787  Wasserstein_D: 5.420  G_cost: -0.978  
004-(19): D_cost: -4.754  Wasserstein_D: 5.249  G_cost: 0.203  
004-(20): D_cost: -4.790  Wasserstein_D: 5.339  G_cost: 0.047  
004-(21): D_cost: -4.770  Wasserstein_D: 5.380  G_cost: -0.246  
004-(22): D_cost: -4.693  Wasserstein_D: 5.199  G_cost: -0.839  
004-(23): D_cost: -4.662  Wasserstein_D: 5.190  G_cost: -1.020  
004-(24): D_cost: -4.904  Wasserstein_D: 5.548  G_cost: 1.039  
004-(25): D_cost: -4.770  Wasserstein_D: 5.300  G_cost: -0.581  
004-(26): D_cost: -4.766  Wasserstein_D: 5.340  G_cost: -0.703  
004-(27): D_cost: -4.770  Wasserstein_D: 5.289  G_cost: 0.224  
004-(28): D_cost: -4.738  Wasserstein_D: 5.274  G_cost: -0.514  
004-(29): D_cost: -4.695  Wasserstein_D: 5.258  G_cost: -0.111  
004-(30): D_cost: -4.606  Wasserstein_D: 5.173  G_cost: 0.122  
004-(31): D_cost: -4.759  Wasserstein_D: 5.278  G_cost: -0.968  
004-(32): D_cost: -4.575  Wasserstein_D: 5.149  G_cost: -0.163  
004-(33): D_cost: -4.689  Wasserstein_D: 5.246  G_cost: 0.262  
004-(34): D_cost: -4.708  Wasserstein_D: 5.242  G_cost: -0.376  
004-(35): D_cost: -4.761  Wasserstein_D: 5.339  G_cost: -0.513  
004-(36): D_cost: -4.620  Wasserstein_D: 5.185  G_cost: -0.578  
004-(37): D_cost: -4.843  Wasserstein_D: 5.462  G_cost: 0.800  
004-(38): D_cost: -4.627  Wasserstein_D: 5.153  G_cost: -0.612  
004-(39): D_cost: -4.617  Wasserstein_D: 5.133  G_cost: -0.320  
004-(40): D_cost: -4.811  Wasserstein_D: 5.330  G_cost: 0.448  
004-(41): D_cost: -4.717  Wasserstein_D: 5.262  G_cost: -1.007  
004-(42): D_cost: -4.735  Wasserstein_D: 5.294  G_cost: -0.754  
004-(43): D_cost: -4.574  Wasserstein_D: 5.159  G_cost: 0.857  
004-(44): D_cost: -4.561  Wasserstein_D: 5.075  G_cost: -0.145  
004-(45): D_cost: -4.618  Wasserstein_D: 5.159  G_cost: -0.916  
004-(46): D_cost: -4.681  Wasserstein_D: 5.274  G_cost: -0.294  
004-(47): D_cost: -4.645  Wasserstein_D: 5.214  G_cost: 0.474  
004-(48): D_cost: -4.683  Wasserstein_D: 5.220  G_cost: -0.415  
004-(49): D_cost: -4.816  Wasserstein_D: 5.389  G_cost: -0.281  
004-(50): D_cost: -4.588  Wasserstein_D: 5.081  G_cost: -0.532  
004-(51): D_cost: -4.813  Wasserstein_D: 5.408  G_cost: 0.317  
004-(52): D_cost: -4.642  Wasserstein_D: 5.165  G_cost: -0.723  
004-(53): D_cost: -4.685  Wasserstein_D: 5.272  G_cost: -0.831  
004-(54): D_cost: -4.723  Wasserstein_D: 5.317  G_cost: 0.613  
004-(55): D_cost: -4.667  Wasserstein_D: 5.180  G_cost: -0.318  
004-(56): D_cost: -4.745  Wasserstein_D: 5.368  G_cost: -0.889  
004-(57): D_cost: -4.578  Wasserstein_D: 5.081  G_cost: -0.296  
004-(58): D_cost: -4.604  Wasserstein_D: 5.154  G_cost: 0.562  
004-(59): D_cost: -4.838  Wasserstein_D: 5.483  G_cost: -0.719  
004-(60): D_cost: -4.689  Wasserstein_D: 5.224  G_cost: -0.857  
004-(61): D_cost: -4.592  Wasserstein_D: 5.171  G_cost: 1.175  
004-(62): D_cost: -4.637  Wasserstein_D: 5.178  G_cost: -0.124  
004-(63): D_cost: -4.813  Wasserstein_D: 5.403  G_cost: -0.594  
004-(64): D_cost: -4.732  Wasserstein_D: 5.341  G_cost: -0.300  
004-(65): D_cost: -4.489  Wasserstein_D: 4.977  G_cost: 0.429  
004-(66): D_cost: -4.738  Wasserstein_D: 5.286  G_cost: -0.382  
004-(67): D_cost: -4.812  Wasserstein_D: 5.429  G_cost: 0.499  
004-(68): D_cost: -4.515  Wasserstein_D: 5.021  G_cost: -0.180  
004-(69): D_cost: -4.559  Wasserstein_D: 5.052  G_cost: -0.333  
004-(70): D_cost: -4.815  Wasserstein_D: 5.364  G_cost: 0.699  
004-(71): D_cost: -4.699  Wasserstein_D: 5.213  G_cost: -0.942  
004-(72): D_cost: -4.433  Wasserstein_D: 4.935  G_cost: -0.251  
004-(73): D_cost: -4.613  Wasserstein_D: 5.176  G_cost: -0.029  
004-(74): D_cost: -4.741  Wasserstein_D: 5.369  G_cost: 0.086  
004-(75): D_cost: -4.541  Wasserstein_D: 5.029  G_cost: 0.163  
004-(76): D_cost: -4.573  Wasserstein_D: 5.144  G_cost: 0.305  
004-(77): D_cost: -4.716  Wasserstein_D: 5.263  G_cost: -0.823  
004-(78): D_cost: -4.572  Wasserstein_D: 5.103  G_cost: 0.329  
004-(79): D_cost: -4.619  Wasserstein_D: 5.111  G_cost: -0.983  
004-(80): D_cost: -4.714  Wasserstein_D: 5.378  G_cost: 1.434  
004-(81): D_cost: -4.559  Wasserstein_D: 5.086  G_cost: -0.149  
004-(82): D_cost: -4.628  Wasserstein_D: 5.166  G_cost: -0.738  
004-(83): D_cost: -4.697  Wasserstein_D: 5.240  G_cost: 0.329  
004-(84): D_cost: -4.628  Wasserstein_D: 5.177  G_cost: 0.259  
004-(85): D_cost: -4.603  Wasserstein_D: 5.158  G_cost: 0.270  
004-(86): D_cost: -4.535  Wasserstein_D: 5.037  G_cost: -0.857  
004-(87): D_cost: -4.547  Wasserstein_D: 5.209  G_cost: 0.454  
004-(88): D_cost: -4.511  Wasserstein_D: 4.994  G_cost: -0.489  
004-(89): D_cost: -4.510  Wasserstein_D: 5.068  G_cost: 0.415  
004-(90): D_cost: -4.555  Wasserstein_D: 5.141  G_cost: -0.530  
004-(91): D_cost: -4.518  Wasserstein_D: 5.069  G_cost: -0.231  
004-(92): D_cost: -4.489  Wasserstein_D: 4.973  G_cost: -0.513  
004-(93): D_cost: -4.593  Wasserstein_D: 5.129  G_cost: 0.862  
004-(94): D_cost: -4.545  Wasserstein_D: 5.108  G_cost: -0.468  
004-(95): D_cost: -4.504  Wasserstein_D: 5.076  G_cost: -0.217  
004-(96): D_cost: -4.413  Wasserstein_D: 4.939  G_cost: -0.301  
004-(97): D_cost: -4.694  Wasserstein_D: 5.255  G_cost: 0.147  
004-(98): D_cost: -4.510  Wasserstein_D: 5.051  G_cost: 0.462  
004-(99): D_cost: -4.550  Wasserstein_D: 5.140  G_cost: -1.206  
004-(100): D_cost: -4.590  Wasserstein_D: 5.113  G_cost: 0.531  
004-(101): D_cost: -4.594  Wasserstein_D: 5.117  G_cost: -0.003  
004-(102): D_cost: -4.611  Wasserstein_D: 5.111  G_cost: -0.221  
004-(103): D_cost: -4.678  Wasserstein_D: 5.225  G_cost: 1.491  
004-(104): D_cost: -4.687  Wasserstein_D: 5.332  G_cost: -1.192  
004-(105): D_cost: -4.467  Wasserstein_D: 4.984  G_cost: -0.557  
004-(106): D_cost: -4.489  Wasserstein_D: 5.012  G_cost: 0.800  
004-(107): D_cost: -4.457  Wasserstein_D: 4.966  G_cost: 0.241  
004-(108): D_cost: -4.752  Wasserstein_D: 5.273  G_cost: -0.643  
004-(109): D_cost: -4.510  Wasserstein_D: 5.099  G_cost: 0.537  
004-(110): D_cost: -4.524  Wasserstein_D: 5.031  G_cost: -0.421  
004-(111): D_cost: -4.570  Wasserstein_D: 5.048  G_cost: 0.578  
004-(112): D_cost: -4.426  Wasserstein_D: 4.992  G_cost: -0.154  
004-(113): D_cost: -4.483  Wasserstein_D: 5.046  G_cost: -0.082  
004-(114): D_cost: -4.407  Wasserstein_D: 4.919  G_cost: -0.309  
004-(115): D_cost: -4.561  Wasserstein_D: 5.108  G_cost: 0.654  
004-(116): D_cost: -4.505  Wasserstein_D: 5.036  G_cost: -0.086  
005-(0): D_cost: -4.397  Wasserstein_D: 4.929  G_cost: -0.472  
005-(1): D_cost: -4.566  Wasserstein_D: 5.068  G_cost: 0.896  
005-(2): D_cost: -4.595  Wasserstein_D: 5.141  G_cost: -0.719  
005-(3): D_cost: -4.454  Wasserstein_D: 4.993  G_cost: -0.190  
005-(4): D_cost: -4.405  Wasserstein_D: 4.954  G_cost: 1.167  
005-(5): D_cost: -4.648  Wasserstein_D: 5.180  G_cost: -0.740  
005-(6): D_cost: -4.535  Wasserstein_D: 5.109  G_cost: -0.323  
005-(7): D_cost: -4.432  Wasserstein_D: 4.934  G_cost: 1.006  
005-(8): D_cost: -4.687  Wasserstein_D: 5.232  G_cost: -0.002  
005-(9): D_cost: -4.541  Wasserstein_D: 5.096  G_cost: -0.493  
005-(10): D_cost: -4.525  Wasserstein_D: 5.032  G_cost: 0.495  
005-(11): D_cost: -4.382  Wasserstein_D: 4.842  G_cost: -0.424  
005-(12): D_cost: -4.478  Wasserstein_D: 5.057  G_cost: -0.082  
005-(13): D_cost: -4.564  Wasserstein_D: 5.100  G_cost: 1.332  
005-(14): D_cost: -4.468  Wasserstein_D: 4.947  G_cost: -0.491  
005-(15): D_cost: -4.522  Wasserstein_D: 5.057  G_cost: 0.037  
005-(16): D_cost: -4.528  Wasserstein_D: 5.057  G_cost: 0.268  
005-(17): D_cost: -4.480  Wasserstein_D: 4.998  G_cost: -0.147  
005-(18): D_cost: -4.455  Wasserstein_D: 5.019  G_cost: -0.451  
005-(19): D_cost: -4.385  Wasserstein_D: 4.929  G_cost: 0.657  
005-(20): D_cost: -4.504  Wasserstein_D: 4.969  G_cost: -0.092  
005-(21): D_cost: -4.409  Wasserstein_D: 4.944  G_cost: -0.070  
005-(22): D_cost: -4.524  Wasserstein_D: 5.085  G_cost: 1.299  
005-(23): D_cost: -4.462  Wasserstein_D: 4.990  G_cost: -0.731  
005-(24): D_cost: -4.662  Wasserstein_D: 5.251  G_cost: -0.738  
005-(25): D_cost: -4.458  Wasserstein_D: 5.016  G_cost: 1.396  
005-(26): D_cost: -4.415  Wasserstein_D: 4.952  G_cost: 0.228  
005-(27): D_cost: -4.501  Wasserstein_D: 5.031  G_cost: -0.404  
005-(28): D_cost: -4.500  Wasserstein_D: 5.054  G_cost: 0.592  
005-(29): D_cost: -4.254  Wasserstein_D: 4.760  G_cost: 0.070  
005-(30): D_cost: -4.479  Wasserstein_D: 5.015  G_cost: 0.361  
005-(31): D_cost: -4.386  Wasserstein_D: 4.950  G_cost: 0.510  
005-(32): D_cost: -4.408  Wasserstein_D: 4.938  G_cost: -0.586  
005-(33): D_cost: -4.451  Wasserstein_D: 4.992  G_cost: 0.625  
005-(34): D_cost: -4.555  Wasserstein_D: 5.080  G_cost: -0.090  
005-(35): D_cost: -4.421  Wasserstein_D: 4.966  G_cost: 0.849  
005-(36): D_cost: -4.443  Wasserstein_D: 4.890  G_cost: -0.637  
005-(37): D_cost: -4.432  Wasserstein_D: 4.978  G_cost: 1.049  
005-(38): D_cost: -4.497  Wasserstein_D: 4.968  G_cost: -0.572  
005-(39): D_cost: -4.339  Wasserstein_D: 4.864  G_cost: 0.582  
005-(40): D_cost: -4.465  Wasserstein_D: 5.059  G_cost: 0.409  
005-(41): D_cost: -4.415  Wasserstein_D: 4.935  G_cost: -0.287  
005-(42): D_cost: -4.406  Wasserstein_D: 4.920  G_cost: 0.051  
005-(43): D_cost: -4.449  Wasserstein_D: 4.939  G_cost: 0.349  
005-(44): D_cost: -4.447  Wasserstein_D: 5.002  G_cost: 0.240  
005-(45): D_cost: -4.382  Wasserstein_D: 4.891  G_cost: 0.795  
005-(46): D_cost: -4.485  Wasserstein_D: 5.100  G_cost: -0.481  
005-(47): D_cost: -4.399  Wasserstein_D: 4.983  G_cost: 0.258  
005-(48): D_cost: -4.308  Wasserstein_D: 4.832  G_cost: 0.156  
005-(49): D_cost: -4.496  Wasserstein_D: 5.018  G_cost: -0.168  
005-(50): D_cost: -4.449  Wasserstein_D: 4.993  G_cost: 1.318  
005-(51): D_cost: -4.446  Wasserstein_D: 5.031  G_cost: -0.390  
005-(52): D_cost: -4.417  Wasserstein_D: 4.904  G_cost: 0.148  
005-(53): D_cost: -4.305  Wasserstein_D: 4.846  G_cost: -0.139  
005-(54): D_cost: -4.482  Wasserstein_D: 5.041  G_cost: 1.032  
005-(55): D_cost: -4.526  Wasserstein_D: 5.030  G_cost: -0.339  
005-(56): D_cost: -4.512  Wasserstein_D: 5.091  G_cost: 0.883  
005-(57): D_cost: -4.412  Wasserstein_D: 4.932  G_cost: 1.360  
005-(58): D_cost: -4.439  Wasserstein_D: 4.975  G_cost: -0.911  
005-(59): D_cost: -4.459  Wasserstein_D: 4.995  G_cost: -0.065  
005-(60): D_cost: -4.461  Wasserstein_D: 5.086  G_cost: 1.360  
005-(61): D_cost: -4.429  Wasserstein_D: 4.952  G_cost: -0.415  
005-(62): D_cost: -4.563  Wasserstein_D: 5.136  G_cost: 0.362  
005-(63): D_cost: -4.520  Wasserstein_D: 5.075  G_cost: 0.330  
005-(64): D_cost: -4.427  Wasserstein_D: 4.891  G_cost: 0.301  
005-(65): D_cost: -4.414  Wasserstein_D: 4.890  G_cost: 0.667  
005-(66): D_cost: -4.460  Wasserstein_D: 5.073  G_cost: -0.572  
005-(67): D_cost: -4.389  Wasserstein_D: 4.868  G_cost: 0.461  
005-(68): D_cost: -4.422  Wasserstein_D: 4.933  G_cost: 1.212  
005-(69): D_cost: -4.460  Wasserstein_D: 5.002  G_cost: -0.385  
005-(70): D_cost: -4.482  Wasserstein_D: 5.106  G_cost: 0.474  
005-(71): D_cost: -4.301  Wasserstein_D: 4.798  G_cost: 0.738  
005-(72): D_cost: -4.400  Wasserstein_D: 4.939  G_cost: -0.179  
005-(73): D_cost: -4.439  Wasserstein_D: 4.993  G_cost: 0.284  
005-(74): D_cost: -4.282  Wasserstein_D: 4.807  G_cost: 1.006  
005-(75): D_cost: -4.323  Wasserstein_D: 4.844  G_cost: 0.396  
005-(76): D_cost: -4.431  Wasserstein_D: 5.001  G_cost: -0.195  
005-(77): D_cost: -4.333  Wasserstein_D: 4.865  G_cost: 1.453  
005-(78): D_cost: -4.317  Wasserstein_D: 4.799  G_cost: -0.056  
005-(79): D_cost: -4.384  Wasserstein_D: 4.945  G_cost: -0.028  
005-(80): D_cost: -4.416  Wasserstein_D: 5.057  G_cost: 0.909  
005-(81): D_cost: -4.245  Wasserstein_D: 4.746  G_cost: 0.620  
005-(82): D_cost: -4.364  Wasserstein_D: 4.875  G_cost: 0.147  
005-(83): D_cost: -4.478  Wasserstein_D: 5.078  G_cost: 0.896  
005-(84): D_cost: -4.308  Wasserstein_D: 4.837  G_cost: 0.342  
005-(85): D_cost: -4.296  Wasserstein_D: 4.790  G_cost: -0.426  
005-(86): D_cost: -4.439  Wasserstein_D: 4.985  G_cost: 1.276  
005-(87): D_cost: -4.270  Wasserstein_D: 4.758  G_cost: 0.318  
005-(88): D_cost: -4.501  Wasserstein_D: 5.051  G_cost: -0.428  
005-(89): D_cost: -4.448  Wasserstein_D: 4.995  G_cost: 2.155  
005-(90): D_cost: -4.335  Wasserstein_D: 4.828  G_cost: -0.075  
005-(91): D_cost: -4.457  Wasserstein_D: 5.001  G_cost: -0.186  
005-(92): D_cost: -4.418  Wasserstein_D: 5.015  G_cost: 1.653  
005-(93): D_cost: -4.284  Wasserstein_D: 4.794  G_cost: -0.424  
005-(94): D_cost: -4.271  Wasserstein_D: 4.825  G_cost: 0.840  
005-(95): D_cost: -4.292  Wasserstein_D: 4.771  G_cost: 0.480  
005-(96): D_cost: -4.238  Wasserstein_D: 4.739  G_cost: 0.079  
005-(97): D_cost: -4.340  Wasserstein_D: 4.807  G_cost: 0.983  
005-(98): D_cost: -4.381  Wasserstein_D: 4.839  G_cost: -0.227  
005-(99): D_cost: -4.276  Wasserstein_D: 4.842  G_cost: 1.282  
005-(100): D_cost: -4.308  Wasserstein_D: 4.816  G_cost: 0.543  
005-(101): D_cost: -4.430  Wasserstein_D: 4.988  G_cost: -0.715  
005-(102): D_cost: -4.448  Wasserstein_D: 4.970  G_cost: 2.010  
005-(103): D_cost: -4.392  Wasserstein_D: 4.894  G_cost: 1.391  
005-(104): D_cost: -4.459  Wasserstein_D: 5.134  G_cost: -0.973  
005-(105): D_cost: -4.247  Wasserstein_D: 4.751  G_cost: 0.074  
005-(106): D_cost: -4.447  Wasserstein_D: 5.075  G_cost: 2.141  
005-(107): D_cost: -4.243  Wasserstein_D: 4.715  G_cost: 0.290  
005-(108): D_cost: -4.271  Wasserstein_D: 4.837  G_cost: -0.350  
005-(109): D_cost: -4.285  Wasserstein_D: 4.841  G_cost: 0.900  
005-(110): D_cost: -4.418  Wasserstein_D: 4.968  G_cost: 1.064  
005-(111): D_cost: -4.177  Wasserstein_D: 4.589  G_cost: 0.953  
005-(112): D_cost: -4.338  Wasserstein_D: 4.913  G_cost: -0.304  
